IBPFAHIO_00603	24
IBPFAHIO_00604	12
IBPFAHIO_00605	23
IBPFAHIO_00606	2102
IBPFAHIO_00607	2271
IBPFAHIO_00608	4233
IBPFAHIO_00609	1146
IBPFAHIO_00610	1484
IBPFAHIO_00611	355
IBPFAHIO_00612	257
IBPFAHIO_00613	2146
IBPFAHIO_00614	575
IBPFAHIO_00615	69
IBPFAHIO_00616	48
IBPFAHIO_00617	53
IBPFAHIO_00618	52
IBPFAHIO_00619	16
IBPFAHIO_00620	7977
IBPFAHIO_00621	3446
IBPFAHIO_00622	4560
IBPFAHIO_00623	84
IBPFAHIO_00625	480
IBPFAHIO_00626	369
IBPFAHIO_00627	18
IBPFAHIO_00628	369
IBPFAHIO_00629	71
IBPFAHIO_00630	410
IBPFAHIO_00631	774
IBPFAHIO_00632	2504
IBPFAHIO_00633	371
IBPFAHIO_00634	243
IBPFAHIO_00635	506
IBPFAHIO_00636	338
IBPFAHIO_00637	1851
IBPFAHIO_00638	146
IBPFAHIO_00639	1079
IBPFAHIO_00640	1910
IBPFAHIO_00641	72
IBPFAHIO_00642	2265
IBPFAHIO_00643	2919
IBPFAHIO_00644	715
IBPFAHIO_00645	86
IBPFAHIO_00646	41
IBPFAHIO_00647	534
IBPFAHIO_00648	72
IBPFAHIO_00649	1459
IBPFAHIO_00650	7968
IBPFAHIO_00651	1754
IBPFAHIO_00652	5709
IBPFAHIO_00653	19345
IBPFAHIO_00654	14046
IBPFAHIO_00655	1316
IBPFAHIO_00656	2705
IBPFAHIO_00657	3215
IBPFAHIO_00658	5511
IBPFAHIO_00659	10333
IBPFAHIO_00660	4189
IBPFAHIO_00661	2543
IBPFAHIO_00662	7013
IBPFAHIO_00663	12546
IBPFAHIO_00664	458
IBPFAHIO_00665	1732
IBPFAHIO_00666	2189
IBPFAHIO_00667	105
IBPFAHIO_00668	273
IBPFAHIO_00669	3311
IBPFAHIO_00670	418
IBPFAHIO_00671	1830
IBPFAHIO_00672	1596
IBPFAHIO_00673	3647
IBPFAHIO_00674	10087
IBPFAHIO_00675	688
IBPFAHIO_00676	1203
IBPFAHIO_00677	1875
IBPFAHIO_00678	4846
IBPFAHIO_00679	5828
IBPFAHIO_00680	1496
IBPFAHIO_00681	2004
IBPFAHIO_00682	3297
IBPFAHIO_00683	1033
IBPFAHIO_00684	374
IBPFAHIO_00685	2733
IBPFAHIO_00686	5836
IBPFAHIO_00687	813
IBPFAHIO_00688	23455
IBPFAHIO_00689	13127
IBPFAHIO_00690	22471
IBPFAHIO_00691	4258
IBPFAHIO_00692	8143
IBPFAHIO_00693	376
IBPFAHIO_00694	66
IBPFAHIO_00695	719
IBPFAHIO_00696	463
IBPFAHIO_00697	9204
IBPFAHIO_00698	11866
IBPFAHIO_00699	1074
IBPFAHIO_00700	4274
IBPFAHIO_00701	2667
IBPFAHIO_00702	3143
IBPFAHIO_00703	995
IBPFAHIO_00704	4170
IBPFAHIO_00705	9
IBPFAHIO_00706	2228
IBPFAHIO_00707	2475
IBPFAHIO_00708	8338
IBPFAHIO_00709	3
IBPFAHIO_00710	15569
IBPFAHIO_00711	9374
IBPFAHIO_00712	8868
IBPFAHIO_00713	899
IBPFAHIO_00714	163
IBPFAHIO_00715	513
IBPFAHIO_00716	2719
IBPFAHIO_00717	5879
IBPFAHIO_00718	1307
IBPFAHIO_00719	3467
IBPFAHIO_00720	2476
IBPFAHIO_00721	152
IBPFAHIO_00722	8704
IBPFAHIO_00723	8781
IBPFAHIO_00724	5524
IBPFAHIO_00725	5227
IBPFAHIO_00726	473
IBPFAHIO_00727	16514
IBPFAHIO_00728	4867
IBPFAHIO_00729	2009
IBPFAHIO_00730	23
IBPFAHIO_00731	97
IBPFAHIO_00732	774
IBPFAHIO_00733	227
IBPFAHIO_00734	1228
IBPFAHIO_00735	496
IBPFAHIO_00736	46
IBPFAHIO_00737	823
IBPFAHIO_00738	125
IBPFAHIO_00739	51
IBPFAHIO_00740	20
IBPFAHIO_00741	6
IBPFAHIO_00742	24
IBPFAHIO_00743	1
IBPFAHIO_00744	1
IBPFAHIO_00745	90
IBPFAHIO_00746	241
IBPFAHIO_00747	93
IBPFAHIO_00748	395
IBPFAHIO_00749	177
IBPFAHIO_00750	170
IBPFAHIO_00751	348
IBPFAHIO_00752	124
IBPFAHIO_00753	487
IBPFAHIO_00754	148
IBPFAHIO_00755	148
IBPFAHIO_00756	138
IBPFAHIO_00757	49
IBPFAHIO_00758	73
IBPFAHIO_00759	12
IBPFAHIO_00760	39
IBPFAHIO_00761	2
IBPFAHIO_00762	11
IBPFAHIO_00763	221
IBPFAHIO_00764	1
IBPFAHIO_00765	44
IBPFAHIO_00766	88
IBPFAHIO_00767	181
IBPFAHIO_00768	21
IBPFAHIO_00769	8
IBPFAHIO_00770	16
IBPFAHIO_00771	5
IBPFAHIO_00772	17
IBPFAHIO_00773	3
IBPFAHIO_00774	15
IBPFAHIO_00775	92
IBPFAHIO_00776	1679
IBPFAHIO_00777	274
IBPFAHIO_00778	5
IBPFAHIO_00779	44
IBPFAHIO_00780	8
IBPFAHIO_00781	25
IBPFAHIO_00782	13
IBPFAHIO_00783	1
IBPFAHIO_00784	54
IBPFAHIO_00801	10320
IBPFAHIO_00802	4883
IBPFAHIO_00803	23035
IBPFAHIO_00804	2258
IBPFAHIO_00805	22976
IBPFAHIO_00806	207
IBPFAHIO_00807	77684
IBPFAHIO_00808	66641
IBPFAHIO_00809	4410
IBPFAHIO_00810	635
IBPFAHIO_00811	3104
IBPFAHIO_00812	0
IBPFAHIO_00813	1618
IBPFAHIO_00814	2954
IBPFAHIO_00815	3
IBPFAHIO_00816	7838
IBPFAHIO_00817	936
IBPFAHIO_00818	17552
IBPFAHIO_00819	1389
IBPFAHIO_00820	1487
IBPFAHIO_00821	4923
IBPFAHIO_00822	469
IBPFAHIO_00823	0
IBPFAHIO_00824	15938
IBPFAHIO_00825	8747
IBPFAHIO_00826	14394
IBPFAHIO_00827	7926
IBPFAHIO_00828	12000
IBPFAHIO_00829	13954
IBPFAHIO_00830	2404
IBPFAHIO_00831	19185
IBPFAHIO_00832	13046
IBPFAHIO_00833	30616
IBPFAHIO_00834	29383
IBPFAHIO_00835	56734
IBPFAHIO_00836	18801
IBPFAHIO_00837	23777
IBPFAHIO_00838	44212
IBPFAHIO_00839	37899
IBPFAHIO_00840	37943
IBPFAHIO_00841	23050
IBPFAHIO_00842	40907
IBPFAHIO_00843	21052
IBPFAHIO_00844	448
IBPFAHIO_00845	5992
IBPFAHIO_00846	3153
IBPFAHIO_00847	3061
IBPFAHIO_00848	2552
IBPFAHIO_00849	164
IBPFAHIO_00850	100398
IBPFAHIO_00851	21524
IBPFAHIO_00852	12287
IBPFAHIO_00853	2340
IBPFAHIO_00854	51
IBPFAHIO_00855	8393
IBPFAHIO_00856	10675
IBPFAHIO_00857	3120
IBPFAHIO_00858	750
IBPFAHIO_00859	10440
IBPFAHIO_00860	2062
IBPFAHIO_00861	604
IBPFAHIO_00862	3494
IBPFAHIO_00863	481
IBPFAHIO_00864	768
IBPFAHIO_00865	7794
IBPFAHIO_00866	9448
IBPFAHIO_00867	9790
IBPFAHIO_00868	1027
IBPFAHIO_00869	300
IBPFAHIO_00870	685
IBPFAHIO_00871	627
IBPFAHIO_00872	1
IBPFAHIO_00873	0
IBPFAHIO_00874	21
IBPFAHIO_00875	1880
IBPFAHIO_00876	5351
IBPFAHIO_00877	3207
IBPFAHIO_00878	4681
IBPFAHIO_00879	5187
IBPFAHIO_00880	19702
IBPFAHIO_00881	10511
IBPFAHIO_00882	867
IBPFAHIO_00883	1
IBPFAHIO_00884	11308
IBPFAHIO_00885	7591
IBPFAHIO_00886	7180
IBPFAHIO_00887	4656
IBPFAHIO_00888	1145
IBPFAHIO_00889	795
IBPFAHIO_00890	3879
IBPFAHIO_00891	4620
