"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IBPFAHIO_00683",799.666908045861,-0.481962634408081,0.0882813908941137,-5.45939103956977,4.77770437546064e-08,8.53426357694223e-08
"IBPFAHIO_00684",278.883190512659,-0.440631667767735,0.118467561065056,-3.71942887830505,0.000199673760507416,0.000306371226378558
"IBPFAHIO_00685",2629.88996711941,0.418889926678879,0.0757444317763398,5.53030654340095,3.19671666622399e-08,5.73415843245935e-08
"IBPFAHIO_00686",5453.09822575604,0.24848406872442,0.0663143625259277,3.74706261599465,0.000178917435768786,0.000275370868220271
"IBPFAHIO_00687",974.85248792814,0.96389024112905,0.0886378717537034,10.874474105238,1.52532847991651e-27,4.19851224646752e-27
"IBPFAHIO_00688",25274.5270125559,0.11719496851577,0.0784370755211362,1.49412720626217,0.135142374239267,0.165579845914777
"IBPFAHIO_00689",7569.0012529382,-1.56017685876682,0.0610263656591755,-25.5656197434435,3.68117854622838e-144,2.97678005684197e-143
"IBPFAHIO_00690",23646.247488489,0.462413859919365,0.0621915447739181,7.43531715766759,1.04317367875767e-13,2.19801101890347e-13
"IBPFAHIO_00691",2184.18924491654,-2.23612170131606,0.077657926893896,-28.794506765179,2.51305347605673e-182,2.48975364250389e-181
"IBPFAHIO_00692",4854.02386325287,-1.47994712929114,0.0626693151277647,-23.6151795543634,2.69163146183936e-123,1.93126171074901e-122
"IBPFAHIO_00693",519.563362851082,0.992199190136563,0.101077293218202,9.81624218997076,9.58501117893231e-23,2.4448724166552e-22
"IBPFAHIO_00694",64.2338108546238,0.551358925750744,0.22903869732117,2.40727410782292,0.0160721016407032,0.0217493116729914
"IBPFAHIO_00695",829.925623739739,0.532009861750316,0.0859693679688674,6.18836539478778,6.07912854819199e-10,1.14683181690986e-09
"IBPFAHIO_00696",334.496815143032,-0.638810157665917,0.109526541554848,-5.83246899424848,5.46131555880352e-09,1.00246970257301e-08
"IBPFAHIO_00697",10471.8491334274,0.653852005357425,0.054001655651621,12.1079992357197,9.58025497337766e-34,2.88081636988402e-33
"IBPFAHIO_00698",10585.0454107946,-0.212129120776072,0.0578995678268956,-3.66374273138415,0.000248556445875003,0.000379816591449442
"IBPFAHIO_00699",1056.29834378723,0.587770863559745,0.100002225213963,5.87757784691453,4.16312953427289e-09,7.67000219614809e-09
"IBPFAHIO_00700",3346.11948489103,-0.310284475489659,0.0636641746585391,-4.87376891562423,1.09489054796816e-06,1.86025696735987e-06
"IBPFAHIO_00701",1898.26085642097,-0.307366557056525,0.0922334427890429,-3.33248491829083,0.00086074135545326,0.0012680148377726
"IBPFAHIO_00702",2395.42619729517,-0.262793477765762,0.0741905099246498,-3.54214411024622,0.000396888580948193,0.000596635713475598
"IBPFAHIO_00703",758.495210691917,-0.329267681083332,0.0939553728122816,-3.50451146355615,0.000457445873112653,0.000685024050226756
"IBPFAHIO_00704",3167.87079857225,-0.319743232646709,0.0683134392386417,-4.68053191597834,2.8613156080015e-06,4.80958219052837e-06
"IBPFAHIO_00705",3.11546746337075,-3.95081799692904,1.44382072381386,-2.73636326987531,0.00621224052690782,0.00872220725317138
"IBPFAHIO_00706",1408.71444655583,-0.855459206284481,0.0891539902805278,-9.59529914020374,8.36740248712449e-22,2.09675613412701e-21
"IBPFAHIO_00707",2025.95957159481,-0.570595783375907,0.0704552111120147,-8.09870234394349,5.55485109896597e-16,1.23753644736457e-15
"IBPFAHIO_00708",5293.5080584453,-1.34089949410873,0.0570185426821536,-23.5169022397415,2.73936197811794e-122,1.9468339758976e-121
"IBPFAHIO_00709",1.70479646630802,0.209120499754219,1.44046436064688,0.145175754060522,0.884572108569169,0.90576308995173
"IBPFAHIO_00710",13013.784972986,0.0849014676272444,0.0737914788706826,1.15055923700935,0.249913610970966,0.293692664581748
"IBPFAHIO_00711",6643.38599167842,-0.402226553526191,0.0762189485925869,-5.27725140471581,1.31135922624599e-07,2.30528014390599e-07
"IBPFAHIO_00712",4967.32675531196,-1.78088294723401,0.0610892214670979,-29.1521630897387,7.84292834261745e-187,8.03631561681898e-186
"IBPFAHIO_00713",900.781215869146,0.530943857696866,0.0915761107170031,5.79784240168965,6.71735323710133e-09,1.22850372160191e-08
"IBPFAHIO_00714",237.677229552532,1.07164564118813,0.134365902723674,7.97557728162619,1.51670216174514e-15,3.3465876607238e-15
"IBPFAHIO_00715",329.631767404546,-1.30479594081936,0.116086886407557,-11.2398220091673,2.59905841664892e-29,7.33621017227696e-29
"IBPFAHIO_00716",2133.27948283454,-0.618462122236861,0.0649509254338706,-9.52199092015315,1.69892489902004e-21,4.23951901406835e-21
"IBPFAHIO_00717",20762.1080554003,2.91511343864588,0.0724186213217293,40.2536445107827,0,0
"IBPFAHIO_00718",1852.86252984808,0.938723598509812,0.0699409928623943,13.421651024553,4.51540096665651e-41,1.51628279374144e-40
"IBPFAHIO_00719",1886.22308062709,-1.74050767104292,0.0796664766499929,-21.8474287332886,8.22345081281991e-106,5.31416087083308e-105
"IBPFAHIO_00720",6712.88209709732,2.39380656680701,0.0648130154148787,36.9340409713059,1.31391305059087e-298,2.22103268212875e-297
"IBPFAHIO_00721",449.570847989779,2.52680049561385,0.120931434635071,20.8944887095638,6.00967374924125e-97,3.63251391065249e-96
"IBPFAHIO_00722",5257.69308192859,-1.88837416148573,0.069804938232781,-27.0521571867667,3.60267209785664e-161,3.16105422779679e-160
"IBPFAHIO_00723",5881.21838540021,-0.743710188037878,0.0675434821473535,-11.0108357519293,3.38845733188498e-28,9.43094356930218e-28
"IBPFAHIO_00724",3401.00708130841,-1.40081101842074,0.0594565613399311,-23.5602427528878,9.85818083956815e-123,7.05638207463826e-122
"IBPFAHIO_00725",3376.63836352687,-1.22910072405907,0.0588941073835288,-20.8696723435327,1.01023779031006e-96,6.08175345796318e-96
"IBPFAHIO_00726",326.093307655953,-1.12844483018637,0.113289697075424,-9.96070127573113,2.26459620585397e-23,5.85118467004757e-23
"IBPFAHIO_00727",13412.7616831908,-0.311627398337508,0.0517211369007582,-6.0251459463363,1.68957091571591e-09,3.1379243822607e-09
"IBPFAHIO_00728",3462.30457499336,-1.00037302737991,0.0640220561347989,-15.6254436013991,4.88509949846322e-55,1.98589914394048e-54
"IBPFAHIO_00729",1338.70362660309,-0.907501861706421,0.0750862555365778,-12.086124886922,1.25046914506763e-33,3.74890148501236e-33
"IBPFAHIO_00730",18.2797652065997,-1.46194287726575,0.466170794576187,-3.13606706871214,0.00171230040252558,0.00248217190133553
"IBPFAHIO_00731",63.4086135864556,-1.7415928811839,0.252245089101949,-6.90436784075509,5.04274783196299e-12,1.01465376686168e-11
"IBPFAHIO_00732",531.127765784347,-0.949901774835341,0.10019325378723,-9.4806959443851,2.5259273568477e-21,6.28227319342337e-21
"IBPFAHIO_00733",134.018548932091,-1.90151131835623,0.191411613799313,-9.93414809380316,2.95692591301193e-23,7.61370252300489e-23
"IBPFAHIO_00734",1861.04092152248,1.36051186965027,0.089165466103978,15.2582824842047,1.45015254140295e-52,5.71654335161742e-52
"IBPFAHIO_00735",334.879549747959,-0.783376504227896,0.113060900201947,-6.92880122861791,4.24421642364014e-12,8.5801996888725e-12
"IBPFAHIO_00736",38.107571724288,-0.021214612882244,0.290283335982037,-0.0730824344789698,0.941740519530995,0.953532194394835
"IBPFAHIO_00737",656.531040810509,-0.363680622023444,0.0893496294693082,-4.07030923556733,4.69507737473893e-05,7.48012327221453e-05
"IBPFAHIO_00738",107.57056084578,-0.927920869184414,0.200076386014627,-4.63783301801831,3.52081045413978e-06,5.88506417809286e-06
"IBPFAHIO_00739",38.000215919398,-0.775802270380735,0.292176125498362,-2.65525552116025,0.00792483543426913,0.0110335540341243
"IBPFAHIO_00740",21.3819943994404,0.177286812531596,0.406214892278152,0.436436024138182,0.662520406784147,0.707192671101737
"IBPFAHIO_00741",3.63294853177912,-0.589485386277508,0.954886941400086,-0.617335268417416,0.53701360868101,0.585761836373891
"IBPFAHIO_00742",23.2845004813453,0.0229302402851215,0.364673609555172,0.0628788036323542,0.949863013689159,0.959019221481856
"IBPFAHIO_00743",5.22633511480661,2.49527344072235,0.946450650601638,2.63645382792664,0.00837776007654456,0.0116370743495921
"IBPFAHIO_00744",3.281123277437,0.97924830380965,1.00304272962733,0.976277754561346,0.328926840661886,0.377502534430519
"IBPFAHIO_00745",69.4527895326767,-1.36933853506831,0.248633071311107,-5.50746740104778,3.64032794272317e-08,6.51816948212312e-08
"IBPFAHIO_00746",190.70104320985,-0.621977520229172,0.141352039553683,-4.40020195105114,1.08150179735021e-05,1.7769650618736e-05
"IBPFAHIO_00747",59.3926861305177,-1.01412222539104,0.247938824305837,-4.09021147950633,4.30980037608798e-05,6.87729212013612e-05
"IBPFAHIO_00748",395.753486688849,0.162382571172118,0.106628951002394,1.52287506953409,0.127789964090596,0.15715066689645
"IBPFAHIO_00749",473.836601985573,2.21508464043452,0.114680402150561,19.3152849039228,3.99521142069218e-83,2.15381487760559e-82
"IBPFAHIO_00750",117.777994252614,-0.94014438761699,0.180547062834233,-5.20719846038243,1.91713019936821e-07,3.35441728450858e-07
"IBPFAHIO_00751",321.543006371574,-0.187240338892866,0.113004308860908,-1.65693096821053,0.0975334324741469,0.121693090059486
"IBPFAHIO_00752",518.90864106725,3.09095537823999,0.122364013505669,25.260330138622,8.72132450487374e-141,6.95845411162193e-140
"IBPFAHIO_00753",1845.3724435208,3.01605561063917,0.0925383243820639,32.5925029524713,5.23773679938955e-233,6.90366013382094e-232
"IBPFAHIO_00754",122.091357832251,0.0956872718952362,0.175265399164601,0.545956431510883,0.58509588623194,0.631163125462551
"IBPFAHIO_00755",142.599714227176,0.0793334549127702,0.15535202479896,0.510668946963745,0.609582888387263,0.654697369136346
"IBPFAHIO_00756",113.413223665389,-0.135466059452948,0.180223833708782,-0.751654521298462,0.452258846621169,0.503782006362822
"IBPFAHIO_00757",40.5535756312462,-0.172018967926604,0.285424100901537,-0.602678496256158,0.546722589561726,0.595483796129845
"IBPFAHIO_00758",60.4421024902215,0.244389798972321,0.243285771264126,1.00453798716817,0.315119370742329,0.363188427296243
"IBPFAHIO_00759",12.6279861008592,0.161664970610865,0.506112777401105,0.319424795874581,0.749404410506287,0.787572179920903
"IBPFAHIO_00760",34.5436058804805,-0.129713436587394,0.301060419733622,-0.430855164229706,0.666573685904834,0.711011931631823
"IBPFAHIO_00761",1.1538534750032,1.48004641505691,1.86426155188534,0.793904918309412,0.427250786228487,0.478418545058246
"IBPFAHIO_00762",16.7815540889199,0.489761964502348,0.464105468526909,1.05528160669357,0.291296550738558,0.33820693822653
"IBPFAHIO_00763",283.713274275676,0.940308885257161,0.118803811033987,7.91480405446053,2.47642801552556e-15,5.44014142617656e-15
"IBPFAHIO_00764",2.15165088031337,1.29799161389774,1.30574253820179,0.994063971972056,0.320191724002352,0.36846678392886
"IBPFAHIO_00765",103.98358619029,1.95448090581853,0.200438583495379,9.75102134396988,1.82621589664043e-22,4.64629078464981e-22
"IBPFAHIO_00766",136.347752689599,1.4305321996302,0.167419973487211,8.54457308667221,1.2901229593632e-17,2.98534253241662e-17
"IBPFAHIO_00767",141.885729525056,-0.508913319817413,0.159527979293661,-3.19011951427403,0.0014221396831204,0.00207158808758336
"IBPFAHIO_00768",29.0897605427983,0.888675301700418,0.341854438413226,2.59957222092933,0.00933400353198869,0.0129173628897827
"IBPFAHIO_00769",14.3452851231067,0.949882748354957,0.503982266724282,1.88475430798167,0.0594630164635609,0.0763249014410014
"IBPFAHIO_00770",18.3507093270879,0.777105928120488,0.446310209620163,1.74117891854155,0.0816522213498494,0.103081622902426
"IBPFAHIO_00771",6.13801398446827,0.253376954846361,0.706117167987874,0.358831319125655,0.719721281586599,0.759837774700217
"IBPFAHIO_00772",15.1849312462388,-0.0577560885562996,0.464472869568954,-0.124347604220456,0.901040057035968,0.919478803087182
"IBPFAHIO_00773",3.18729180301628,0.340484240405242,0.973477139130383,0.349760900096123,0.726518145017228,0.765671817503186
"IBPFAHIO_00774",7.62924721456032,0.189300109789169,0.694685492839609,0.27249757154908,0.785239458274992,0.817195290142183
"IBPFAHIO_00775",78.1483765339277,0.196568802367383,0.22017637597327,0.892778807437756,0.371975637546633,0.423336290429641
"IBPFAHIO_00776",1093.48164596226,-1.03991284454461,0.0759789357803693,-13.6868572040896,1.21658494376086e-42,4.21787039598204e-42
"IBPFAHIO_00777",403.305236740555,1.23498688795859,0.104332241572421,11.8370588932602,2.51104985215623e-32,7.32981576356239e-32
"IBPFAHIO_00778",4.89939672484066,1.11426884536744,0.823739029460177,1.35269643117148,0.176152631047773,0.213035033183079
"IBPFAHIO_00779",40.1444961013239,0.259836475709371,0.297423680941405,0.873624033187058,0.382323033640484,0.432971429467194
"IBPFAHIO_00780",21.1862041564038,2.07995943198775,0.428632451286153,4.85254773815335,1.21885431682096e-06,2.06970040631572e-06
"IBPFAHIO_00781",43.7126392517067,1.64642817784211,0.293036668038674,5.61850565958803,1.92616087152334e-08,3.47173092023966e-08
"IBPFAHIO_00782",18.0307012413282,1.72468956053184,0.45451602801785,3.79456268693809,0.000147903911359067,0.00022869690066477
"IBPFAHIO_00783",1.05878772983699,1.21535745465403,1.8420436690388,0.659787536572473,0.509390182548583,0.55827671288841
"IBPFAHIO_00784",53.2145037021133,0.367951284801466,0.249773898697384,1.47313745239354,0.14071397643412,0.172124373463159
"IBPFAHIO_00801",9109.95040893735,0.101512778522767,0.0612481633874199,1.65740118410827,0.0974383921840881,0.121625227123401
"IBPFAHIO_00802",4185.59750130135,0.0902052787497702,0.0704733254164387,1.27999180139055,0.20054801933282,0.239728195702675
"IBPFAHIO_00803",16114.6830994599,-0.711352661296348,0.0590418205184999,-12.048284674309,1.9802805421621e-33,5.90727754950052e-33
"IBPFAHIO_00804",1559.58081779333,-0.92654955318415,0.0768552195941365,-12.0557791400135,1.80814493507007e-33,5.40456508064901e-33
"IBPFAHIO_00805",13211.7579846705,-1.95527073298081,0.0581356425394445,-33.6329082740278,5.54371654099759e-248,7.8610426022108e-247
"IBPFAHIO_00806",317.640747105883,0.970035071029735,0.118473050582348,8.1878120489139,2.66017818050274e-16,5.97093257019069e-16
"IBPFAHIO_00807",45295.0019922915,-1.36062559651228,0.0678475981886106,-20.0541453616362,1.85707319926649e-89,1.04246960829369e-88
"IBPFAHIO_00808",39645.6537749058,-1.40421251580137,0.0594006740484892,-23.6396730894854,1.50741359130066e-123,1.08679071449918e-122
"IBPFAHIO_00809",5924.60478891882,0.947751431692455,0.0594105068137999,15.9525895758275,2.73324366684025e-57,1.15019199032152e-56
"IBPFAHIO_00810",854.391897107142,0.837474515262769,0.0836589291055203,10.0105813475863,1.36945421932023e-23,3.54446974412295e-23
"IBPFAHIO_00811",2904.86812967855,0.169680549893428,0.062420939892055,2.7183273783903,0.00656128825663742,0.00918212089048605
"IBPFAHIO_00812",0.329818877485617,-1.73354882645341,3.23905944044227,-0.535201300972949,0.592510666790174,0.638383836887361
"IBPFAHIO_00813",13818.5102723476,4.30870104954539,0.0708111464110144,60.8477798754461,0,0
"IBPFAHIO_00814",2778.88960053891,0.218006474724118,0.0639217500026882,3.41052106231368,0.00064838875939631,0.000964204357909423
"IBPFAHIO_00815",0.621819455381196,-2.66533054419588,2.37482370489254,-1.12232774951035,0.26172311168977,0.306367586140763
"IBPFAHIO_00816",7882.17966289042,0.317476989824511,0.0527767968633475,6.01546529332842,1.79370731601131e-09,3.32719918754237e-09
"IBPFAHIO_00817",981.62759264115,0.455500661070452,0.0785626301581777,5.79793039201143,6.7138306252801e-09,1.22850372160191e-08
"IBPFAHIO_00818",10193.1280206727,-1.83087221702742,0.0576582115957277,-31.7538849429571,2.80640785809116e-221,3.49865512975365e-220
"IBPFAHIO_00819",1168.00572864864,-0.337377134024755,0.0788395358194299,-4.27928869086021,1.87491545413006e-05,3.05708285490853e-05
"IBPFAHIO_00820",943.538585676906,-1.13593096042939,0.0815815054103641,-13.9238783927255,4.53606390769752e-44,1.60046028441403e-43
"IBPFAHIO_00821",4277.82099130985,-0.228422060139356,0.0571108401776722,-3.99962703102831,6.34423872106072e-05,0.000100327496053983
"IBPFAHIO_00822",779.698721876318,1.23186845287393,0.089033122943246,13.8360692307646,1.54423051477231e-43,5.41657409167497e-43
"IBPFAHIO_00823",0,NA,NA,NA,NA,NA
"IBPFAHIO_00824",8512.23162603305,-2.34916072844579,0.0572196428925652,-41.0551448714306,0,0
"IBPFAHIO_00825",4348.4590504941,-3.0823072475922,0.0660985549701739,-46.6319914101459,0,0
"IBPFAHIO_00826",7635.12438346636,-2.49320722002993,0.0551247128034891,-45.228484525948,0,0
"IBPFAHIO_00827",4347.42529217468,-2.56865521051007,0.0607793377977919,-42.2619808569778,0,0
"IBPFAHIO_00828",6550.2946351606,-2.40762336155161,0.0587292341806588,-40.9953134097653,0,0
"IBPFAHIO_00829",6523.62996830881,-2.64026925827185,0.0790081200537208,-33.4176949973829,7.5867852118499e-245,1.05579820250488e-243
"IBPFAHIO_00830",1302.10105196097,-2.76060368202016,0.0829040320179678,-33.2987867396105,4.02033918643719e-243,5.49262778347949e-242
"IBPFAHIO_00831",9676.05148681494,-2.95842667005371,0.0574441022444924,-51.5009644934848,0,0
"IBPFAHIO_00832",6548.09230138488,-3.69847014912895,0.0638872886254348,-57.8905480057658,0,0
"IBPFAHIO_00833",13877.3795177309,-4.85669930591506,0.075609564130785,-64.2339280982262,0,0
"IBPFAHIO_00834",13523.4654690594,-4.86408684232869,0.0730988762058285,-66.5411986448685,0,0
"IBPFAHIO_00835",26802.8887545725,-5.21641679614976,0.0623767027836638,-83.6276456330411,0,0
"IBPFAHIO_00836",7873.96985189773,-5.36527890091705,0.096571487910232,-55.5575876174171,0,0
"IBPFAHIO_00837",9939.72638112882,-5.22803517173559,0.0901547875514085,-57.9895456883466,0,0
"IBPFAHIO_00838",18975.4716866039,-5.25107655428693,0.0771307107597007,-68.0802303332399,0,0
"IBPFAHIO_00839",17591.4461237611,-5.50725305981176,0.0705741849162988,-78.0349509717098,0,0
"IBPFAHIO_00840",16288.7899069278,-5.64791152907285,0.0765493839659244,-73.7812799589216,0,0
"IBPFAHIO_00841",11551.9595749331,-5.7111386272025,0.0868107405642569,-65.7883873594552,0,0
"IBPFAHIO_00842",17913.8232251171,-4.47612936034673,0.0715777749633607,-62.5351844568788,0,0
"IBPFAHIO_00843",9825.88449268977,-4.46378323739926,0.0693991366434131,-64.3204433555866,0,0
"IBPFAHIO_00844",474.894264096702,0.355782952206921,0.0949980024793652,3.74516245522322,0.000180277082380307,0.000277320838294025
"IBPFAHIO_00845",6152.2075505649,0.32477317139716,0.0602517708373724,5.39026765327389,7.03528222289711e-08,1.25071683962615e-07
"IBPFAHIO_00846",4015.85905975085,0.760795267694196,0.0631675177179881,12.044089987686,2.08363107018825e-33,6.20938661554109e-33
"IBPFAHIO_00847",3145.02038145769,0.385993896436229,0.0622550351388606,6.20020365541944,5.6390144085977e-10,1.06582003225043e-09
"IBPFAHIO_00848",2700.65253837422,0.340632186126269,0.0642815613911887,5.29906521799206,1.16397055904363e-07,2.05100112641845e-07
"IBPFAHIO_00849",183.595080699786,0.345975857271727,0.149624889924896,2.31228813231133,0.0207618102526724,0.027781456295168
"IBPFAHIO_00850",76021.5308662825,-0.624870927258438,0.0477768495830512,-13.078947915396,4.34411132728687e-39,1.41894990079064e-38
"IBPFAHIO_00851",16034.1478829692,-1.0784366073598,0.0718753716302089,-15.0042578271211,6.88568252294623e-51,2.64806710908163e-50
"IBPFAHIO_00852",11878.931656163,0.200606736376555,0.0571892399339998,3.50777063321822,0.000451878469224517,0.000677364919799476
"IBPFAHIO_00853",21925.5694596941,4.36079338260458,0.0764400554934351,57.0485376345534,0,0
"IBPFAHIO_00854",50.457317114093,-0.0183586715179565,0.258242777117003,-0.0710907453943566,0.943325533641259,0.954491037083073
"IBPFAHIO_00855",4901.94859319717,-1.83646425574868,0.0585412937630913,-31.3704077532109,5.12673408912678e-216,6.16031662436439e-215
"IBPFAHIO_00856",7308.12666419472,-0.818815212847629,0.0573505490513029,-14.2773735629829,3.02799902087384e-46,1.08891503250655e-45
"IBPFAHIO_00857",3326.55454732652,0.31555111323195,0.0600677388635492,5.2532543958207,1.49434904719965e-07,2.62234155379551e-07
"IBPFAHIO_00858",505.059231767273,-0.843238021254044,0.10410722777485,-8.09970680496549,5.50917995923949e-16,1.22827618763372e-15
"IBPFAHIO_00859",8859.4934551669,-0.200738343198714,0.0528471735424338,-3.79846886300419,0.000145592714880499,0.000225472775839779
"IBPFAHIO_00860",1786.27770163687,-0.072817357746143,0.0668824399208156,-1.08873656272639,0.27627007337093,0.322172230827866
"IBPFAHIO_00861",572.456119739007,0.0579188541109213,0.0906797132239625,0.63871898191685,0.523005761922922,0.571107021778607
"IBPFAHIO_00862",2482.74225519146,-0.992948161732829,0.0628608781511949,-15.7959638957725,3.31684247224537e-56,1.36694114007688e-55
"IBPFAHIO_00863",558.903446499158,0.0331865437758077,0.12221735098651,0.271537089520708,0.785977977525772,0.817395241139071
"IBPFAHIO_00864",2224.19138472115,2.30476846777317,0.0746665705264722,30.8674745809578,3.26496732707034e-209,3.77173059559631e-208
"IBPFAHIO_00865",7709.50743005085,0.277540113380852,0.0558201521256136,4.97204150852718,6.62515153247337e-07,1.13400763073e-06
"IBPFAHIO_00866",13158.8721236547,1.02261906781309,0.0699577875468549,14.6176587864243,2.16725666318348e-48,8.06521385105098e-48
"IBPFAHIO_00867",13673.8248228432,0.991001336199904,0.0545807045192058,18.156624120731,1.13811628228171e-73,5.63782105395177e-73
"IBPFAHIO_00868",632.75533419066,-1.24971874245919,0.090679877201889,-13.7816545524959,3.28652506260016e-43,1.14473608699647e-42
"IBPFAHIO_00869",403.946997764942,1.09602292022548,0.10587880465915,10.3516744805899,4.11229649329021e-25,1.09466113059825e-24
"IBPFAHIO_00870",514.887747874036,-0.935403941126282,0.100284746607017,-9.32747972921371,1.0841817417252e-20,2.65891128790311e-20
"IBPFAHIO_00871",725.327700222957,0.750959390415423,0.0945820753424115,7.93976435489236,2.02565722756698e-15,4.45644590064736e-15
"IBPFAHIO_00872",1.13800572468538,1.46710106291592,1.79895973471476,0.815527459900898,0.41477045289602,0.465488820354423
"IBPFAHIO_00873",0,NA,NA,NA,NA,NA
"IBPFAHIO_00874",23.8986494634182,0.0238761772877862,0.362393679167752,0.0658846405451069,0.947469669080938,0.958360125047386
"IBPFAHIO_00875",2230.31003348975,0.76264444989901,0.0653595734761974,11.6684428820018,1.84774206858705e-31,5.33633616719349e-31
"IBPFAHIO_00876",5466.39795823083,0.390238031400037,0.0623530087474445,6.25852768357438,3.88628917386358e-10,7.39680483982177e-10
"IBPFAHIO_00877",1957.04219406904,-1.1840277638783,0.0762945405883212,-15.519167619964,2.57367841642345e-54,1.04200890689296e-53
"IBPFAHIO_00878",2910.57212689628,-1.35784944349809,0.0648431090402493,-20.9405357577047,2.28871232187493e-97,1.38901161603444e-96
"IBPFAHIO_00879",3036.23876546511,-1.66417142645661,0.0691935142083479,-24.0509742205843,8.15411914312127e-128,6.05387704124537e-127
"IBPFAHIO_00880",11122.060066672,-2.25692923379256,0.0539756139185439,-41.8138687074232,0,0
"IBPFAHIO_00881",6600.42288525509,-1.49797413994043,0.0549456136741303,-27.2628521145394,1.17018297520216e-163,1.05140764618765e-162
"IBPFAHIO_00882",501.674682823707,-2.44507370083684,0.115669760533087,-21.1384003007202,3.52835698290966e-99,2.16772979319624e-98
"IBPFAHIO_00883",0.619610122263685,-2.66162857461411,2.22359306296643,-1.19699445862784,0.231308714622648,0.273008155483614
"IBPFAHIO_00884",8970.3684138652,-0.610572081112439,0.0589075010803861,-10.3649292520361,3.58023302737671e-25,9.57288401958097e-25
"IBPFAHIO_00885",5024.77150091671,-1.16723828837349,0.063269710541973,-18.4486111659884,5.35024727826661e-76,2.7178166140193e-75
"IBPFAHIO_00886",4368.57330890595,-1.13120404612572,0.073151640598638,-15.4638233246512,6.08754851918807e-54,2.45140581014949e-53
"IBPFAHIO_00887",2993.61989803899,-1.44719205664006,0.0622401708717033,-23.2517365613148,1.3661371553211e-119,9.61760557346055e-119
"IBPFAHIO_00888",683.111585485701,-1.51152434485294,0.0954217250023017,-15.8404634250375,1.63610606973854e-56,6.80838575891199e-56
"IBPFAHIO_00889",539.674176822521,-1.35683272656786,0.101990128491238,-13.3035691457573,2.20677346441182e-40,7.35263497273961e-40
"IBPFAHIO_00890",2283.40844270566,-1.44015942325854,0.069683796565034,-20.6670631373317,6.8563427079083e-95,4.04618883275377e-94
"IBPFAHIO_00891",2951.19391612708,-1.42436255954859,0.0622510171245653,-22.8809523979088,7.19137420473041e-116,4.94634290127664e-115
"IBPFAHIO_00892",2625.27092621831,-1.53459126101926,0.0683224735130945,-22.4610026849386,9.99080548852205e-112,6.71741348801303e-111
"IBPFAHIO_00893",970.156501281011,-1.31571096620319,0.0795754651314779,-16.534128503419,2.08369948745818e-61,9.08808872663976e-61
"IBPFAHIO_00894",645.179422501908,-1.4021549232626,0.0942380057341725,-14.8788687996838,4.52078529799126e-50,1.7187026190076e-49
"IBPFAHIO_00895",1774.09472039015,-0.856018164106306,0.0705589177362404,-12.1319627847217,7.15145119783864e-34,2.15696995805778e-33
"IBPFAHIO_00896",326.345222774018,-1.00129413214891,0.115825699658454,-8.64483560299242,5.38828191194576e-18,1.25558718695808e-17
"IBPFAHIO_00897",4231.56500135289,-1.71401308946231,0.0600883374696911,-28.5248878840569,5.75646563742088e-179,5.61021015868511e-178
"IBPFAHIO_00898",0.660158234030416,0.210781820468269,2.16571464676761,0.0973266818797511,0.922466967506152,0.936870728709575
"IBPFAHIO_00899",11522.7012152618,-2.00883258026479,0.0529510213798923,-37.9375605590798,0,0
"IBPFAHIO_00900",4188.77738695375,-2.0358672277528,0.061644280519815,-33.0260522239105,3.4341576839371e-239,4.58705347783027e-238
"IBPFAHIO_00901",3056.92269444864,-2.1113944687268,0.0622015256039513,-33.9444161252642,1.47457330044692e-252,2.13136392025951e-251
"IBPFAHIO_00902",1269.47155010858,-2.90449391465927,0.0938938169386466,-30.9338144870303,4.1943844189578e-210,4.86418534167509e-209
"IBPFAHIO_00903",4292.33916716516,-1.48255303025625,0.0622052503588919,-23.8332459350729,1.5108993483565e-125,1.11345094834548e-124
"IBPFAHIO_00904",9396.00950400737,-0.926362651459974,0.0530694517008083,-17.4556665232301,3.11717875845368e-68,1.46184934879207e-67
"IBPFAHIO_00905",5112.4394842814,-1.02298097618465,0.0554211419018773,-18.4583164669509,4.47060376782188e-76,2.2787131981811e-75
"IBPFAHIO_00906",14497.8249667053,-0.699925459479858,0.0586251210136617,-11.9390023828992,7.41066825146301e-33,2.18450437520959e-32
"IBPFAHIO_00907",2864.11470491414,-0.910403692236906,0.0627067280166138,-14.5184371921893,9.25973389027448e-48,3.41616816272518e-47
"IBPFAHIO_00908",5057.78190630125,-1.32903982716855,0.0629727802499129,-21.1049888839931,7.15715745536216e-99,4.37024798090685e-98
"IBPFAHIO_00909",2727.61355368094,-0.95337287675314,0.0618998797580406,-15.4018534523777,1.59044494654234e-53,6.37029622497279e-53
"IBPFAHIO_00910",1615.76834317301,-0.716731572754164,0.0776612620209279,-9.22894573308661,2.73308616451741e-20,6.6482876457204e-20
"IBPFAHIO_00911",2296.82257813759,-0.675173863328239,0.088933154628184,-7.59192526286781,3.1518680771644e-14,6.71202084475152e-14
"IBPFAHIO_00912",2077.2095326555,-0.780971325035503,0.101447558041892,-7.69827623364778,1.37913982948146e-14,2.97076052542011e-14
"IBPFAHIO_00913",2525.99811182881,-0.84152360038743,0.0700786984655128,-12.0082652619692,3.2151874247063e-33,9.56246597884817e-33
